# GNUBANDS: Utility for SIESTA to transform bands output into Gnuplot format
#
#                                                  Emilio Artacho, Feb. 1999
#                                                   Alberto Garcia, May 2012
#                                         Nick Papior, April 2013, July 2016
# --------------------------------------------------------------------------
# E_F               =    -4.5928
# k_min, k_max      =     0.0000    0.0001
# E_min, E_max      =     -1e30       1e30
# Nbands, Nspin, Nk =     90     1     5
# Using min_band, max_band =      1    90
# Total number of bands =     90
#
#        k            E[eV]
# --------------------------------------------------------------------------

      0.000046      2.472200  1
      0.000067      2.472200  1


      0.000000      3.042700  1
      0.000010      3.042700  1
      0.000031      3.042700  1
      0.000046      3.042700  1
      0.000067      3.042700  1


      0.000000      3.048400  1
      0.000010      3.048400  1
      0.000031      3.048400  1
      0.000046      3.048400  1
      0.000067      3.048400  1


      0.000000      6.448300  1
      0.000010      6.448300  1
      0.000031      6.448300  1
      0.000046      6.448300  1
      0.000067      6.448300  1


      0.000000      6.462700  1
      0.000010      6.462700  1
      0.000031      6.462700  1
      0.000046      6.462700  1
      0.000067      6.462700  1


      0.000000      6.650000  1
      0.000010      6.650000  1
      0.000031      6.650000  1
      0.000046      6.650000  1
      0.000067      6.650000  1


      0.000000      6.679800  1
      0.000010      6.679800  1
      0.000031      6.679800  1
      0.000046      6.679800  1
      0.000067      6.679800  1


      0.000000      7.260500  1
      0.000010      7.260500  1
      0.000031      7.260500  1
      0.000046      7.260500  1
      0.000067      7.260500  1


      0.000000      7.287100  1
      0.000010      7.287100  1
      0.000031      7.287100  1
      0.000046      7.287100  1
      0.000067      7.287100  1


      0.000000      7.999300  1
      0.000010      7.999300  1
      0.000031      7.999300  1
      0.000046      7.999300  1
      0.000067      7.999300  1


      0.000000      8.026900  1
      0.000010      8.026900  1
      0.000031      8.026900  1
      0.000046      8.026900  1
      0.000067      8.026900  1


      0.000000      8.193700  1
      0.000010      8.193600  1
      0.000031      8.193700  1
      0.000046      8.193600  1
      0.000067      8.193700  1


      0.000000      8.257600  1
      0.000010      8.257600  1
      0.000031      8.257600  1
      0.000046      8.257600  1
      0.000067      8.257600  1


      0.000000      8.522700  1
      0.000010      8.522700  1
      0.000031      8.522700  1
      0.000046      8.522700  1
      0.000067      8.522700  1


      0.000000      8.538900  1
      0.000010      8.538900  1
      0.000031      8.538900  1
      0.000046      8.538900  1
      0.000067      8.538900  1


      0.000000      9.041100  1
      0.000010      9.041100  1
      0.000031      9.041100  1
      0.000046      9.041100  1
      0.000067      9.041100  1


      0.000000      9.068200  1
      0.000010      9.068200  1
      0.000031      9.068200  1
      0.000046      9.068200  1
      0.000067      9.068200  1


      0.000000     10.032900  1
      0.000010     10.032900  1
      0.000031     10.032900  1
      0.000046     10.032900  1
      0.000067     10.032900  1


      0.000000     10.033000  1
      0.000010     10.033000  1
      0.000031     10.033000  1
      0.000046     10.033000  1
      0.000067     10.033000  1


      0.000000     14.540700  1
      0.000010     14.540700  1
      0.000031     14.540700  1
      0.000046     14.540700  1
      0.000067     14.540700  1


      0.000000     14.556200  1
      0.000010     14.556200  1
      0.000031     14.556200  1
      0.000046     14.556200  1
      0.000067     14.556200  1


      0.000000     15.400600  1
      0.000010     15.400600  1
      0.000031     15.400600  1
      0.000046     15.400600  1
      0.000067     15.400600  1


      0.000000     15.542400  1
      0.000010     15.542400  1
      0.000031     15.542400  1
      0.000046     15.542400  1
      0.000067     15.542400  1


      0.000000     15.551600  1
      0.000010     15.551600  1
      0.000031     15.551600  1
      0.000046     15.551500  1
      0.000067     15.551600  1


      0.000000     15.562600  1
      0.000010     15.562600  1
      0.000031     15.562600  1
      0.000046     15.562600  1
      0.000067     15.562600  1


      0.000000     17.650800  1
      0.000010     17.650800  1
      0.000031     17.650800  1
      0.000046     17.650800  1
      0.000067     17.650800  1


      0.000000     17.650900  1
      0.000010     17.650900  1
      0.000031     17.650900  1
      0.000046     17.650900  1
      0.000067     17.650900  1


      0.000000     19.094400  1
      0.000010     19.094400  1
      0.000031     19.094400  1
      0.000046     19.094400  1
      0.000067     19.094400  1


      0.000000     19.342700  1
      0.000010     19.342700  1
      0.000031     19.342700  1
      0.000046     19.342700  1
      0.000067     19.342700  1


      0.000000     19.705200  1
      0.000010     19.705200  1
      0.000031     19.705200  1
      0.000046     19.705200  1
      0.000067     19.705200  1


      0.000000     19.713500  1
      0.000010     19.713500  1
      0.000031     19.713500  1
      0.000046     19.713500  1
      0.000067     19.713500  1


      0.000000     21.010100  1
      0.000010     21.010100  1
      0.000031     21.010100  1
      0.000046     21.010100  1
      0.000067     21.010100  1


      0.000000     21.020200  1
      0.000010     21.020200  1
      0.000031     21.020200  1
      0.000046     21.020200  1
      0.000067     21.020200  1


      0.000000     21.698200  1
      0.000010     21.698200  1
      0.000031     21.698200  1
      0.000046     21.698200  1
      0.000067     21.698200  1


      0.000000     21.717800  1
      0.000010     21.717800  1
      0.000031     21.717800  1
      0.000046     21.717800  1
      0.000067     21.717800  1


      0.000000     25.181900  1
      0.000010     25.181900  1
      0.000031     25.181900  1
      0.000046     25.181900  1
      0.000067     25.181900  1


      0.000000     25.191700  1
      0.000010     25.191700  1
      0.000031     25.191700  1
      0.000046     25.191700  1
      0.000067     25.191700  1


      0.000000     28.143900  1
      0.000010     28.143900  1
      0.000031     28.143900  1
      0.000046     28.143900  1
      0.000067     28.143900  1


      0.000000     28.148700  1
      0.000010     28.148700  1
      0.000031     28.148700  1
      0.000046     28.148700  1
      0.000067     28.148700  1


      0.000000     30.433000  1
      0.000010     30.433000  1
      0.000031     30.433000  1
